Dataset	ScanNumber	Ion Injection Time (ms)	Scan Segment	Scan Event	Charge State	Monoisotopic M/Z	Collision Mode	Scan Filter Text
0	2022							+ c NSI SRM ms2 651.332 [610.339-610.341, 723.423-723.425, 996.519-996.521]
0	2023							+ c NSI SRM ms2 545.804 [665.336-665.338, 778.420-778.422, 849.457-849.459]
0	2024							+ c NSI SRM ms2 550.808 [675.344-675.346, 788.428-788.430, 859.465-859.467]
0	2025							+ c NSI SRM ms2 572.820 [533.267-533.269, 646.351-646.353, 759.435-759.437]
0	2026							+ c NSI SRM ms2 577.824 [543.275-543.277, 656.359-656.361, 769.443-769.445]
0	2027							+ c NSI SRM ms2 578.820 [630.356-630.358, 744.399-744.401, 857.483-857.485]
0	2028							+ c NSI SRM ms2 583.824 [640.364-640.366, 754.407-754.409, 867.491-867.493]
0	2029							+ c NSI SRM ms2 382.205 [474.291-474.293, 573.360-573.362, 720.428-720.430]
0	2030							+ c NSI SRM ms2 384.876 [482.305-482.307, 581.374-581.376, 728.442-728.444]
0	2031							+ c NSI SRM ms2 478.282 [599.387-599.389, 785.451-785.453, 842.472-842.474]
0	2032							+ c NSI SRM ms2 483.286 [609.395-609.397, 795.459-795.461, 852.480-852.482]
0	2033							+ c NSI SRM ms2 542.626 [482.307-482.309, 583.355-583.357, 712.398-712.400]
0	2034							+ c NSI SRM ms2 545.962 [492.316-492.318, 593.364-593.366, 722.406-722.408]
0	2035							+ c NSI SRM ms2 506.793 [514.297-514.299, 741.424-741.426, 840.493-840.495]
0	2036							+ c NSI SRM ms2 511.797 [524.306-524.308, 751.433-751.435, 850.501-850.503]
0	2037							+ c NSI SRM ms2 670.862 [218.149-218.151, 614.350-614.352, 701.382-701.384]
0	2038							+ c NSI SRM ms2 674.869 [226.163-226.165, 622.364-622.366, 709.396-709.398]
0	2039							+ c NSI SRM ms2 647.325 [602.325-602.327, 715.409-715.411, 988.505-988.507]
0	2040							+ c NSI SRM ms2 651.332 [610.339-610.341, 723.423-723.425, 996.519-996.521]
0	2041							+ c NSI SRM ms2 545.804 [665.336-665.338, 778.420-778.422, 849.457-849.459]
0	2042							+ c NSI SRM ms2 550.808 [675.344-675.346, 788.428-788.430, 859.465-859.467]
0	2043							+ c NSI SRM ms2 572.820 [533.267-533.269, 646.351-646.353, 759.435-759.437]
0	2044							+ c NSI SRM ms2 577.824 [543.275-543.277, 656.359-656.361, 769.443-769.445]
0	2045							+ c NSI SRM ms2 578.820 [630.356-630.358, 744.399-744.401, 857.483-857.485]
0	2046							+ c NSI SRM ms2 583.824 [640.364-640.366, 754.407-754.409, 867.491-867.493]
0	2047							+ c NSI SRM ms2 382.205 [474.291-474.293, 573.360-573.362, 720.428-720.430]
0	2048							+ c NSI SRM ms2 384.876 [482.305-482.307, 581.374-581.376, 728.442-728.444]
0	2049							+ c NSI SRM ms2 478.282 [599.387-599.389, 785.451-785.453, 842.472-842.474]
0	2050							+ c NSI SRM ms2 483.286 [609.395-609.397, 795.459-795.461, 852.480-852.482]
0	2051							+ c NSI SRM ms2 542.626 [482.307-482.309, 583.355-583.357, 712.398-712.400]
0	2052							+ c NSI SRM ms2 545.962 [492.316-492.318, 593.364-593.366, 722.406-722.408]
0	2053							+ c NSI SRM ms2 506.793 [514.297-514.299, 741.424-741.426, 840.493-840.495]
0	2054							+ c NSI SRM ms2 511.797 [524.306-524.308, 751.433-751.435, 850.501-850.503]
0	2055							+ c NSI SRM ms2 670.862 [218.149-218.151, 614.350-614.352, 701.382-701.384]
0	2056							+ c NSI SRM ms2 674.869 [226.163-226.165, 622.364-622.366, 709.396-709.398]
0	2057							+ c NSI SRM ms2 647.325 [602.325-602.327, 715.409-715.411, 988.505-988.507]
0	2058							+ c NSI SRM ms2 651.332 [610.339-610.341, 723.423-723.425, 996.519-996.521]
0	2059							+ c NSI SRM ms2 545.804 [665.336-665.338, 778.420-778.422, 849.457-849.459]
0	2060							+ c NSI SRM ms2 550.808 [675.344-675.346, 788.428-788.430, 859.465-859.467]
0	2061							+ c NSI SRM ms2 572.820 [533.267-533.269, 646.351-646.353, 759.435-759.437]
0	2062							+ c NSI SRM ms2 577.824 [543.275-543.277, 656.359-656.361, 769.443-769.445]
0	2063							+ c NSI SRM ms2 578.820 [630.356-630.358, 744.399-744.401, 857.483-857.485]
0	2064							+ c NSI SRM ms2 583.824 [640.364-640.366, 754.407-754.409, 867.491-867.493]
0	2065							+ c NSI SRM ms2 382.205 [474.291-474.293, 573.360-573.362, 720.428-720.430]
0	2066							+ c NSI SRM ms2 384.876 [482.305-482.307, 581.374-581.376, 728.442-728.444]
0	2067							+ c NSI SRM ms2 478.282 [599.387-599.389, 785.451-785.453, 842.472-842.474]
0	2068							+ c NSI SRM ms2 483.286 [609.395-609.397, 795.459-795.461, 852.480-852.482]
0	2069							+ c NSI SRM ms2 542.626 [482.307-482.309, 583.355-583.357, 712.398-712.400]
0	2070							+ c NSI SRM ms2 545.962 [492.316-492.318, 593.364-593.366, 722.406-722.408]
0	2071							+ c NSI SRM ms2 506.793 [514.297-514.299, 741.424-741.426, 840.493-840.495]
0	2072							+ c NSI SRM ms2 511.797 [524.306-524.308, 751.433-751.435, 850.501-850.503]
0	2073							+ c NSI SRM ms2 670.862 [218.149-218.151, 614.350-614.352, 701.382-701.384]
0	2074							+ c NSI SRM ms2 674.869 [226.163-226.165, 622.364-622.366, 709.396-709.398]
0	2075							+ c NSI SRM ms2 647.325 [602.325-602.327, 715.409-715.411, 988.505-988.507]
0	2076							+ c NSI SRM ms2 651.332 [610.339-610.341, 723.423-723.425, 996.519-996.521]
0	2077							+ c NSI SRM ms2 545.804 [665.336-665.338, 778.420-778.422, 849.457-849.459]
0	2078							+ c NSI SRM ms2 550.808 [675.344-675.346, 788.428-788.430, 859.465-859.467]
0	2079							+ c NSI SRM ms2 572.820 [533.267-533.269, 646.351-646.353, 759.435-759.437]
0	2080							+ c NSI SRM ms2 577.824 [543.275-543.277, 656.359-656.361, 769.443-769.445]
0	2081							+ c NSI SRM ms2 578.820 [630.356-630.358, 744.399-744.401, 857.483-857.485]
0	2082							+ c NSI SRM ms2 583.824 [640.364-640.366, 754.407-754.409, 867.491-867.493]
0	2083							+ c NSI SRM ms2 382.205 [474.291-474.293, 573.360-573.362, 720.428-720.430]
0	2084							+ c NSI SRM ms2 384.876 [482.305-482.307, 581.374-581.376, 728.442-728.444]
0	2085							+ c NSI SRM ms2 478.282 [599.387-599.389, 785.451-785.453, 842.472-842.474]
0	2086							+ c NSI SRM ms2 483.286 [609.395-609.397, 795.459-795.461, 852.480-852.482]
0	2087							+ c NSI SRM ms2 542.626 [482.307-482.309, 583.355-583.357, 712.398-712.400]
0	2088							+ c NSI SRM ms2 545.962 [492.316-492.318, 593.364-593.366, 722.406-722.408]
0	2089							+ c NSI SRM ms2 506.793 [514.297-514.299, 741.424-741.426, 840.493-840.495]
0	2090							+ c NSI SRM ms2 511.797 [524.306-524.308, 751.433-751.435, 850.501-850.503]
0	2091							+ c NSI SRM ms2 670.862 [218.149-218.151, 614.350-614.352, 701.382-701.384]
0	2092							+ c NSI SRM ms2 674.869 [226.163-226.165, 622.364-622.366, 709.396-709.398]
0	2093							+ c NSI SRM ms2 647.325 [602.325-602.327, 715.409-715.411, 988.505-988.507]
0	2094							+ c NSI SRM ms2 651.332 [610.339-610.341, 723.423-723.425, 996.519-996.521]
0	2095							+ c NSI SRM ms2 545.804 [665.336-665.338, 778.420-778.422, 849.457-849.459]
0	2096							+ c NSI SRM ms2 550.808 [675.344-675.346, 788.428-788.430, 859.465-859.467]
0	2097							+ c NSI SRM ms2 572.820 [533.267-533.269, 646.351-646.353, 759.435-759.437]
0	2098							+ c NSI SRM ms2 577.824 [543.275-543.277, 656.359-656.361, 769.443-769.445]
0	2099							+ c NSI SRM ms2 578.820 [630.356-630.358, 744.399-744.401, 857.483-857.485]
0	2100							+ c NSI SRM ms2 583.824 [640.364-640.366, 754.407-754.409, 867.491-867.493]
0	2101							+ c NSI SRM ms2 382.205 [474.291-474.293, 573.360-573.362, 720.428-720.430]
0	2102							+ c NSI SRM ms2 384.876 [482.305-482.307, 581.374-581.376, 728.442-728.444]
0	2103							+ c NSI SRM ms2 478.282 [599.387-599.389, 785.451-785.453, 842.472-842.474]
0	2104							+ c NSI SRM ms2 483.286 [609.395-609.397, 795.459-795.461, 852.480-852.482]
0	2105							+ c NSI SRM ms2 542.626 [482.307-482.309, 583.355-583.357, 712.398-712.400]
0	2106							+ c NSI SRM ms2 545.962 [492.316-492.318, 593.364-593.366, 722.406-722.408]
0	2107							+ c NSI SRM ms2 506.793 [514.297-514.299, 741.424-741.426, 840.493-840.495]
0	2108							+ c NSI SRM ms2 511.797 [524.306-524.308, 751.433-751.435, 850.501-850.503]
0	2109							+ c NSI SRM ms2 670.862 [218.149-218.151, 614.350-614.352, 701.382-701.384]
0	2110							+ c NSI SRM ms2 674.869 [226.163-226.165, 622.364-622.366, 709.396-709.398]
0	2111							+ c NSI SRM ms2 647.325 [602.325-602.327, 715.409-715.411, 988.505-988.507]
0	2112							+ c NSI SRM ms2 651.332 [610.339-610.341, 723.423-723.425, 996.519-996.521]
0	2113							+ c NSI SRM ms2 545.804 [665.336-665.338, 778.420-778.422, 849.457-849.459]
0	2114							+ c NSI SRM ms2 550.808 [675.344-675.346, 788.428-788.430, 859.465-859.467]
0	2115							+ c NSI SRM ms2 572.820 [533.267-533.269, 646.351-646.353, 759.435-759.437]
0	2116							+ c NSI SRM ms2 577.824 [543.275-543.277, 656.359-656.361, 769.443-769.445]
0	2117							+ c NSI SRM ms2 578.820 [630.356-630.358, 744.399-744.401, 857.483-857.485]
0	2118							+ c NSI SRM ms2 583.824 [640.364-640.366, 754.407-754.409, 867.491-867.493]
0	2119							+ c NSI SRM ms2 382.205 [474.291-474.293, 573.360-573.362, 720.428-720.430]
0	2120							+ c NSI SRM ms2 384.876 [482.305-482.307, 581.374-581.376, 728.442-728.444]
0	2121							+ c NSI SRM ms2 478.282 [599.387-599.389, 785.451-785.453, 842.472-842.474]
0	2122							+ c NSI SRM ms2 483.286 [609.395-609.397, 795.459-795.461, 852.480-852.482]
0	2123							+ c NSI SRM ms2 542.626 [482.307-482.309, 583.355-583.357, 712.398-712.400]
0	2124							+ c NSI SRM ms2 545.962 [492.316-492.318, 593.364-593.366, 722.406-722.408]
0	2125							+ c NSI SRM ms2 506.793 [514.297-514.299, 741.424-741.426, 840.493-840.495]
0	2126							+ c NSI SRM ms2 511.797 [524.306-524.308, 751.433-751.435, 850.501-850.503]
0	2127							+ c NSI SRM ms2 670.862 [218.149-218.151, 614.350-614.352, 701.382-701.384]
0	2128							+ c NSI SRM ms2 674.869 [226.163-226.165, 622.364-622.366, 709.396-709.398]
0	2129							+ c NSI SRM ms2 647.325 [602.325-602.327, 715.409-715.411, 988.505-988.507]
0	2130							+ c NSI SRM ms2 651.332 [610.339-610.341, 723.423-723.425, 996.519-996.521]
0	2131							+ c NSI SRM ms2 545.804 [665.336-665.338, 778.420-778.422, 849.457-849.459]
0	2132							+ c NSI SRM ms2 550.808 [675.344-675.346, 788.428-788.430, 859.465-859.467]
0	2133							+ c NSI SRM ms2 572.820 [533.267-533.269, 646.351-646.353, 759.435-759.437]
0	2134							+ c NSI SRM ms2 577.824 [543.275-543.277, 656.359-656.361, 769.443-769.445]
0	2135							+ c NSI SRM ms2 578.820 [630.356-630.358, 744.399-744.401, 857.483-857.485]
0	2136							+ c NSI SRM ms2 583.824 [640.364-640.366, 754.407-754.409, 867.491-867.493]
0	2137							+ c NSI SRM ms2 382.205 [474.291-474.293, 573.360-573.362, 720.428-720.430]
0	2138							+ c NSI SRM ms2 384.876 [482.305-482.307, 581.374-581.376, 728.442-728.444]
0	2139							+ c NSI SRM ms2 478.282 [599.387-599.389, 785.451-785.453, 842.472-842.474]
0	2140							+ c NSI SRM ms2 483.286 [609.395-609.397, 795.459-795.461, 852.480-852.482]
0	2141							+ c NSI SRM ms2 542.626 [482.307-482.309, 583.355-583.357, 712.398-712.400]
0	2142							+ c NSI SRM ms2 545.962 [492.316-492.318, 593.364-593.366, 722.406-722.408]
0	2143							+ c NSI SRM ms2 506.793 [514.297-514.299, 741.424-741.426, 840.493-840.495]
0	2144							+ c NSI SRM ms2 511.797 [524.306-524.308, 751.433-751.435, 850.501-850.503]
0	2145							+ c NSI SRM ms2 670.862 [218.149-218.151, 614.350-614.352, 701.382-701.384]
0	2146							+ c NSI SRM ms2 674.869 [226.163-226.165, 622.364-622.366, 709.396-709.398]
0	2147							+ c NSI SRM ms2 647.325 [602.325-602.327, 715.409-715.411, 988.505-988.507]
0	2148							+ c NSI SRM ms2 651.332 [610.339-610.341, 723.423-723.425, 996.519-996.521]
0	2149							+ c NSI SRM ms2 545.804 [665.336-665.338, 778.420-778.422, 849.457-849.459]
0	2150							+ c NSI SRM ms2 550.808 [675.344-675.346, 788.428-788.430, 859.465-859.467]
0	2151							+ c NSI SRM ms2 572.820 [533.267-533.269, 646.351-646.353, 759.435-759.437]
0	2152							+ c NSI SRM ms2 577.824 [543.275-543.277, 656.359-656.361, 769.443-769.445]
0	2153							+ c NSI SRM ms2 578.820 [630.356-630.358, 744.399-744.401, 857.483-857.485]
0	2154							+ c NSI SRM ms2 583.824 [640.364-640.366, 754.407-754.409, 867.491-867.493]
0	2155							+ c NSI SRM ms2 382.205 [474.291-474.293, 573.360-573.362, 720.428-720.430]
0	2156							+ c NSI SRM ms2 384.876 [482.305-482.307, 581.374-581.376, 728.442-728.444]
0	2157							+ c NSI SRM ms2 478.282 [599.387-599.389, 785.451-785.453, 842.472-842.474]
0	2158							+ c NSI SRM ms2 483.286 [609.395-609.397, 795.459-795.461, 852.480-852.482]
0	2159							+ c NSI SRM ms2 542.626 [482.307-482.309, 583.355-583.357, 712.398-712.400]
0	2160							+ c NSI SRM ms2 545.962 [492.316-492.318, 593.364-593.366, 722.406-722.408]
0	2161							+ c NSI SRM ms2 506.793 [514.297-514.299, 741.424-741.426, 840.493-840.495]
0	2162							+ c NSI SRM ms2 511.797 [524.306-524.308, 751.433-751.435, 850.501-850.503]
0	2163							+ c NSI SRM ms2 670.862 [218.149-218.151, 614.350-614.352, 701.382-701.384]
0	2164							+ c NSI SRM ms2 674.869 [226.163-226.165, 622.364-622.366, 709.396-709.398]
0	2165							+ c NSI SRM ms2 647.325 [602.325-602.327, 715.409-715.411, 988.505-988.507]
0	2166							+ c NSI SRM ms2 651.332 [610.339-610.341, 723.423-723.425, 996.519-996.521]
0	2167							+ c NSI SRM ms2 545.804 [665.336-665.338, 778.420-778.422, 849.457-849.459]
0	2168							+ c NSI SRM ms2 550.808 [675.344-675.346, 788.428-788.430, 859.465-859.467]
0	2169							+ c NSI SRM ms2 572.820 [533.267-533.269, 646.351-646.353, 759.435-759.437]
0	2170							+ c NSI SRM ms2 577.824 [543.275-543.277, 656.359-656.361, 769.443-769.445]
0	2171							+ c NSI SRM ms2 578.820 [630.356-630.358, 744.399-744.401, 857.483-857.485]
0	2172							+ c NSI SRM ms2 583.824 [640.364-640.366, 754.407-754.409, 867.491-867.493]
0	2173							+ c NSI SRM ms2 382.205 [474.291-474.293, 573.360-573.362, 720.428-720.430]
0	2174							+ c NSI SRM ms2 384.876 [482.305-482.307, 581.374-581.376, 728.442-728.444]
0	2175							+ c NSI SRM ms2 478.282 [599.387-599.389, 785.451-785.453, 842.472-842.474]
0	2176							+ c NSI SRM ms2 483.286 [609.395-609.397, 795.459-795.461, 852.480-852.482]
0	2177							+ c NSI SRM ms2 542.626 [482.307-482.309, 583.355-583.357, 712.398-712.400]
0	2178							+ c NSI SRM ms2 545.962 [492.316-492.318, 593.364-593.366, 722.406-722.408]
0	2179							+ c NSI SRM ms2 506.793 [514.297-514.299, 741.424-741.426, 840.493-840.495]
0	2180							+ c NSI SRM ms2 511.797 [524.306-524.308, 751.433-751.435, 850.501-850.503]
0	2181							+ c NSI SRM ms2 670.862 [218.149-218.151, 614.350-614.352, 701.382-701.384]
0	2182							+ c NSI SRM ms2 674.869 [226.163-226.165, 622.364-622.366, 709.396-709.398]
0	2183							+ c NSI SRM ms2 647.325 [602.325-602.327, 715.409-715.411, 988.505-988.507]
0	2184							+ c NSI SRM ms2 651.332 [610.339-610.341, 723.423-723.425, 996.519-996.521]
0	2185							+ c NSI SRM ms2 545.804 [665.336-665.338, 778.420-778.422, 849.457-849.459]
0	2186							+ c NSI SRM ms2 550.808 [675.344-675.346, 788.428-788.430, 859.465-859.467]
0	2187							+ c NSI SRM ms2 572.820 [533.267-533.269, 646.351-646.353, 759.435-759.437]
0	2188							+ c NSI SRM ms2 577.824 [543.275-543.277, 656.359-656.361, 769.443-769.445]
0	2189							+ c NSI SRM ms2 578.820 [630.356-630.358, 744.399-744.401, 857.483-857.485]
0	2190							+ c NSI SRM ms2 583.824 [640.364-640.366, 754.407-754.409, 867.491-867.493]
0	2191							+ c NSI SRM ms2 382.205 [474.291-474.293, 573.360-573.362, 720.428-720.430]
0	2192							+ c NSI SRM ms2 384.876 [482.305-482.307, 581.374-581.376, 728.442-728.444]
0	2193							+ c NSI SRM ms2 478.282 [599.387-599.389, 785.451-785.453, 842.472-842.474]
0	2194							+ c NSI SRM ms2 483.286 [609.395-609.397, 795.459-795.461, 852.480-852.482]
0	2195							+ c NSI SRM ms2 542.626 [482.307-482.309, 583.355-583.357, 712.398-712.400]
0	2196							+ c NSI SRM ms2 545.962 [492.316-492.318, 593.364-593.366, 722.406-722.408]
0	2197							+ c NSI SRM ms2 506.793 [514.297-514.299, 741.424-741.426, 840.493-840.495]
0	2198							+ c NSI SRM ms2 511.797 [524.306-524.308, 751.433-751.435, 850.501-850.503]
0	2199							+ c NSI SRM ms2 670.862 [218.149-218.151, 614.350-614.352, 701.382-701.384]
0	2200							+ c NSI SRM ms2 674.869 [226.163-226.165, 622.364-622.366, 709.396-709.398]
0	2201							+ c NSI SRM ms2 647.325 [602.325-602.327, 715.409-715.411, 988.505-988.507]
0	2202							+ c NSI SRM ms2 651.332 [610.339-610.341, 723.423-723.425, 996.519-996.521]
0	2203							+ c NSI SRM ms2 545.804 [665.336-665.338, 778.420-778.422, 849.457-849.459]
0	2204							+ c NSI SRM ms2 550.808 [675.344-675.346, 788.428-788.430, 859.465-859.467]
0	2205							+ c NSI SRM ms2 572.820 [533.267-533.269, 646.351-646.353, 759.435-759.437]
0	2206							+ c NSI SRM ms2 577.824 [543.275-543.277, 656.359-656.361, 769.443-769.445]
0	2207							+ c NSI SRM ms2 578.820 [630.356-630.358, 744.399-744.401, 857.483-857.485]
0	2208							+ c NSI SRM ms2 583.824 [640.364-640.366, 754.407-754.409, 867.491-867.493]
0	2209							+ c NSI SRM ms2 382.205 [474.291-474.293, 573.360-573.362, 720.428-720.430]
0	2210							+ c NSI SRM ms2 384.876 [482.305-482.307, 581.374-581.376, 728.442-728.444]
0	2211							+ c NSI SRM ms2 478.282 [599.387-599.389, 785.451-785.453, 842.472-842.474]
0	2212							+ c NSI SRM ms2 483.286 [609.395-609.397, 795.459-795.461, 852.480-852.482]
0	2213							+ c NSI SRM ms2 542.626 [482.307-482.309, 583.355-583.357, 712.398-712.400]
0	2214							+ c NSI SRM ms2 545.962 [492.316-492.318, 593.364-593.366, 722.406-722.408]
0	2215							+ c NSI SRM ms2 506.793 [514.297-514.299, 741.424-741.426, 840.493-840.495]
0	2216							+ c NSI SRM ms2 511.797 [524.306-524.308, 751.433-751.435, 850.501-850.503]
0	2217							+ c NSI SRM ms2 670.862 [218.149-218.151, 614.350-614.352, 701.382-701.384]
0	2218							+ c NSI SRM ms2 674.869 [226.163-226.165, 622.364-622.366, 709.396-709.398]
0	2219							+ c NSI SRM ms2 647.325 [602.325-602.327, 715.409-715.411, 988.505-988.507]
0	2220							+ c NSI SRM ms2 651.332 [610.339-610.341, 723.423-723.425, 996.519-996.521]
0	2221							+ c NSI SRM ms2 545.804 [665.336-665.338, 778.420-778.422, 849.457-849.459]
0	2222							+ c NSI SRM ms2 550.808 [675.344-675.346, 788.428-788.430, 859.465-859.467]
0	2223							+ c NSI SRM ms2 572.820 [533.267-533.269, 646.351-646.353, 759.435-759.437]
0	2224							+ c NSI SRM ms2 577.824 [543.275-543.277, 656.359-656.361, 769.443-769.445]
0	2225							+ c NSI SRM ms2 578.820 [630.356-630.358, 744.399-744.401, 857.483-857.485]
0	2226							+ c NSI SRM ms2 583.824 [640.364-640.366, 754.407-754.409, 867.491-867.493]
0	2227							+ c NSI SRM ms2 382.205 [474.291-474.293, 573.360-573.362, 720.428-720.430]
0	2228							+ c NSI SRM ms2 384.876 [482.305-482.307, 581.374-581.376, 728.442-728.444]
0	2229							+ c NSI SRM ms2 478.282 [599.387-599.389, 785.451-785.453, 842.472-842.474]
0	2230							+ c NSI SRM ms2 483.286 [609.395-609.397, 795.459-795.461, 852.480-852.482]
0	2231							+ c NSI SRM ms2 542.626 [482.307-482.309, 583.355-583.357, 712.398-712.400]
0	2232							+ c NSI SRM ms2 545.962 [492.316-492.318, 593.364-593.366, 722.406-722.408]
0	2233							+ c NSI SRM ms2 506.793 [514.297-514.299, 741.424-741.426, 840.493-840.495]
0	2234							+ c NSI SRM ms2 511.797 [524.306-524.308, 751.433-751.435, 850.501-850.503]
0	2235							+ c NSI SRM ms2 670.862 [218.149-218.151, 614.350-614.352, 701.382-701.384]
0	2236							+ c NSI SRM ms2 674.869 [226.163-226.165, 622.364-622.366, 709.396-709.398]
0	2237							+ c NSI SRM ms2 647.325 [602.325-602.327, 715.409-715.411, 988.505-988.507]
0	2238							+ c NSI SRM ms2 651.332 [610.339-610.341, 723.423-723.425, 996.519-996.521]
0	2239							+ c NSI SRM ms2 545.804 [665.336-665.338, 778.420-778.422, 849.457-849.459]
0	2240							+ c NSI SRM ms2 550.808 [675.344-675.346, 788.428-788.430, 859.465-859.467]
0	2241							+ c NSI SRM ms2 572.820 [533.267-533.269, 646.351-646.353, 759.435-759.437]
0	2242							+ c NSI SRM ms2 577.824 [543.275-543.277, 656.359-656.361, 769.443-769.445]
0	2243							+ c NSI SRM ms2 578.820 [630.356-630.358, 744.399-744.401, 857.483-857.485]
0	2244							+ c NSI SRM ms2 583.824 [640.364-640.366, 754.407-754.409, 867.491-867.493]
0	2245							+ c NSI SRM ms2 382.205 [474.291-474.293, 573.360-573.362, 720.428-720.430]
0	2246							+ c NSI SRM ms2 384.876 [482.305-482.307, 581.374-581.376, 728.442-728.444]
0	2247							+ c NSI SRM ms2 478.282 [599.387-599.389, 785.451-785.453, 842.472-842.474]
0	2248							+ c NSI SRM ms2 483.286 [609.395-609.397, 795.459-795.461, 852.480-852.482]
0	2249							+ c NSI SRM ms2 542.626 [482.307-482.309, 583.355-583.357, 712.398-712.400]
0	2250							+ c NSI SRM ms2 545.962 [492.316-492.318, 593.364-593.366, 722.406-722.408]
0	2251							+ c NSI SRM ms2 506.793 [514.297-514.299, 741.424-741.426, 840.493-840.495]
0	2252							+ c NSI SRM ms2 511.797 [524.306-524.308, 751.433-751.435, 850.501-850.503]
0	2253							+ c NSI SRM ms2 670.862 [218.149-218.151, 614.350-614.352, 701.382-701.384]
0	2254							+ c NSI SRM ms2 674.869 [226.163-226.165, 622.364-622.366, 709.396-709.398]
0	2255							+ c NSI SRM ms2 647.325 [602.325-602.327, 715.409-715.411, 988.505-988.507]
0	2256							+ c NSI SRM ms2 651.332 [610.339-610.341, 723.423-723.425, 996.519-996.521]
0	2257							+ c NSI SRM ms2 545.804 [665.336-665.338, 778.420-778.422, 849.457-849.459]
0	2258							+ c NSI SRM ms2 550.808 [675.344-675.346, 788.428-788.430, 859.465-859.467]
0	2259							+ c NSI SRM ms2 572.820 [533.267-533.269, 646.351-646.353, 759.435-759.437]
0	2260							+ c NSI SRM ms2 577.824 [543.275-543.277, 656.359-656.361, 769.443-769.445]
0	2261							+ c NSI SRM ms2 578.820 [630.356-630.358, 744.399-744.401, 857.483-857.485]
0	2262							+ c NSI SRM ms2 583.824 [640.364-640.366, 754.407-754.409, 867.491-867.493]
0	2263							+ c NSI SRM ms2 382.205 [474.291-474.293, 573.360-573.362, 720.428-720.430]
0	2264							+ c NSI SRM ms2 384.876 [482.305-482.307, 581.374-581.376, 728.442-728.444]
0	2265							+ c NSI SRM ms2 478.282 [599.387-599.389, 785.451-785.453, 842.472-842.474]
0	2266							+ c NSI SRM ms2 483.286 [609.395-609.397, 795.459-795.461, 852.480-852.482]
0	2267							+ c NSI SRM ms2 542.626 [482.307-482.309, 583.355-583.357, 712.398-712.400]
0	2268							+ c NSI SRM ms2 545.962 [492.316-492.318, 593.364-593.366, 722.406-722.408]
0	2269							+ c NSI SRM ms2 506.793 [514.297-514.299, 741.424-741.426, 840.493-840.495]
0	2270							+ c NSI SRM ms2 511.797 [524.306-524.308, 751.433-751.435, 850.501-850.503]
0	2271							+ c NSI SRM ms2 670.862 [218.149-218.151, 614.350-614.352, 701.382-701.384]
0	2272							+ c NSI SRM ms2 674.869 [226.163-226.165, 622.364-622.366, 709.396-709.398]
0	2273							+ c NSI SRM ms2 647.325 [602.325-602.327, 715.409-715.411, 988.505-988.507]
0	2274							+ c NSI SRM ms2 651.332 [610.339-610.341, 723.423-723.425, 996.519-996.521]
0	2275							+ c NSI SRM ms2 545.804 [665.336-665.338, 778.420-778.422, 849.457-849.459]
0	2276							+ c NSI SRM ms2 550.808 [675.344-675.346, 788.428-788.430, 859.465-859.467]
0	2277							+ c NSI SRM ms2 572.820 [533.267-533.269, 646.351-646.353, 759.435-759.437]
0	2278							+ c NSI SRM ms2 577.824 [543.275-543.277, 656.359-656.361, 769.443-769.445]
0	2279							+ c NSI SRM ms2 578.820 [630.356-630.358, 744.399-744.401, 857.483-857.485]
0	2280							+ c NSI SRM ms2 583.824 [640.364-640.366, 754.407-754.409, 867.491-867.493]
0	2281							+ c NSI SRM ms2 382.205 [474.291-474.293, 573.360-573.362, 720.428-720.430]
0	2282							+ c NSI SRM ms2 384.876 [482.305-482.307, 581.374-581.376, 728.442-728.444]
0	2283							+ c NSI SRM ms2 478.282 [599.387-599.389, 785.451-785.453, 842.472-842.474]
0	2284							+ c NSI SRM ms2 483.286 [609.395-609.397, 795.459-795.461, 852.480-852.482]
0	2285							+ c NSI SRM ms2 542.626 [482.307-482.309, 583.355-583.357, 712.398-712.400]
0	2286							+ c NSI SRM ms2 545.962 [492.316-492.318, 593.364-593.366, 722.406-722.408]
0	2287							+ c NSI SRM ms2 506.793 [514.297-514.299, 741.424-741.426, 840.493-840.495]
0	2288							+ c NSI SRM ms2 511.797 [524.306-524.308, 751.433-751.435, 850.501-850.503]
0	2289							+ c NSI SRM ms2 670.862 [218.149-218.151, 614.350-614.352, 701.382-701.384]
0	2290							+ c NSI SRM ms2 674.869 [226.163-226.165, 622.364-622.366, 709.396-709.398]
0	2291							+ c NSI SRM ms2 647.325 [602.325-602.327, 715.409-715.411, 988.505-988.507]
0	2292							+ c NSI SRM ms2 651.332 [610.339-610.341, 723.423-723.425, 996.519-996.521]
0	2293							+ c NSI SRM ms2 545.804 [665.336-665.338, 778.420-778.422, 849.457-849.459]
0	2294							+ c NSI SRM ms2 550.808 [675.344-675.346, 788.428-788.430, 859.465-859.467]
0	2295							+ c NSI SRM ms2 572.820 [533.267-533.269, 646.351-646.353, 759.435-759.437]
0	2296							+ c NSI SRM ms2 577.824 [543.275-543.277, 656.359-656.361, 769.443-769.445]
0	2297							+ c NSI SRM ms2 578.820 [630.356-630.358, 744.399-744.401, 857.483-857.485]
0	2298							+ c NSI SRM ms2 583.824 [640.364-640.366, 754.407-754.409, 867.491-867.493]
0	2299							+ c NSI SRM ms2 382.205 [474.291-474.293, 573.360-573.362, 720.428-720.430]
