Dataset	ScanNumber	ScanTime	ScanType	TotalIonIntensity	BasePeakIntensity	BasePeakMZ	BasePeakSignalToNoiseRatio	IonCount	IonCountRaw	ScanTypeName
0	4763	35.8809	1	216014	22024	207.1	0	240	240	GC-MS
0	4764	35.8871	1	217686	21376	207.1	0	226	226	GC-MS
0	4765	35.8934	1	212044	21864	207.1	0	222	222	GC-MS
0	4766	35.8996	1	215141	21096	207.1	0	229	229	GC-MS
0	4767	35.9059	1	217342	21424	207.1	0	238	238	GC-MS
0	4768	35.9121	1	215457	20432	207.1	0	247	247	GC-MS
0	4769	35.9184	1	212240	20832	207.1	0	239	239	GC-MS
0	4770	35.9246	1	212472	20432	207.1	0	228	228	GC-MS
0	4771	35.9309	1	214195	20432	207.1	0	237	237	GC-MS
0	4772	35.9372	1	217790	20472	207.1	0	232	232	GC-MS
0	4773	35.9434	1	217642	19552	207.1	0	238	238	GC-MS
0	4774	35.9497	1	215806	20112	207.1	0	233	233	GC-MS
0	4775	35.9559	1	215182	21448	207.1	0	233	233	GC-MS
0	4776	35.9622	1	219745	22432	207.1	0	231	231	GC-MS
0	4777	35.9684	1	225012	20288	207.1	0	247	247	GC-MS
0	4778	35.9747	1	224987	20608	207.1	0	243	243	GC-MS
0	4779	35.9809	1	228994	20424	207.1	0	245	245	GC-MS
0	4780	35.9872	1	228855	20424	73.1	0	247	247	GC-MS
0	4781	35.9935	1	233454	21472	207.1	0	239	239	GC-MS
0	4782	35.9997	1	226716	19840	207.1	0	246	246	GC-MS
0	4783	36.006	1	223284	22328	207.1	0	238	238	GC-MS
0	4784	36.0122	1	230137	21280	207.1	0	242	242	GC-MS
0	4785	36.0185	1	230561	22496	207.1	0	243	243	GC-MS
0	4786	36.0247	1	225860	21864	207.1	0	244	244	GC-MS
0	4787	36.031	1	225035	21376	207.1	0	245	245	GC-MS
0	4788	36.0372	1	223610	20968	207.1	0	244	244	GC-MS
0	4789	36.0435	1	224926	21648	207.1	0	246	246	GC-MS
0	4790	36.0497	1	220078	19776	207.1	0	248	248	GC-MS
0	4791	36.056	1	221018	20304	207.1	0	242	242	GC-MS
0	4792	36.0623	1	217047	20976	207.1	0	239	239	GC-MS
0	4793	36.0685	1	221208	21832	207.1	0	245	245	GC-MS
0	4794	36.0748	1	218422	20536	207.1	0	239	239	GC-MS
0	4795	36.081	1	212162	20136	207.1	0	231	231	GC-MS
0	4796	36.0873	1	220986	21432	207.1	0	224	224	GC-MS
0	4797	36.0935	1	220930	20680	207.1	0	232	232	GC-MS
0	4798	36.0998	1	218293	19888	207.1	0	240	240	GC-MS
0	4799	36.106	1	220727	21104	207.1	0	241	241	GC-MS
