Dataset	ScanNumber	ScanTime	ScanType	TotalIonIntensity	BasePeakIntensity	BasePeakMZ	BasePeakSignalToNoiseRatio	IonCount	IonCountRaw	ScanTypeName	DriftTime
0	5929	0.5231	1	34	18	1802.6	0	3	3	HMS	14.1125
0	5930	0.5231	1	22	18	1730.8	0	2	2	HMS	14.2227
0	5931	0.5231	1	13	9	1912.6	0	2	2	HMS	14.333
0	5932	0.5231	1	55	22	3261	0	6	6	HMS	14.4432
0	5933	0.5231	1	28	15	4621.3	0	3	3	HMS	14.5535
0	5934	0.5231	1	29	9	4713.5	0	4	4	HMS	14.6637
0	5935	0.5231	1	13	9	4628.6	0	2	2	HMS	14.774
0	5936	0.5231	1	13	9	1982.7	0	2	2	HMS	14.8842
0	5937	0.5231	1	13	9	1597.6	0	2	2	HMS	14.9945
0	5938	0.5231	1	15	15	1800.4	0	1	1	HMS	15.1047
0	5939	0.5231	1	13	13	1804.7	0	1	1	HMS	15.215
0	5940	0.5231	1	15	11	4886.1	0	2	2	HMS	15.3252
0	5941	0.5231	1	14	7	3629.9	0	2	2	HMS	15.4355
0	5942	0.5231	1	15	11	66.902	0	2	2	HMS	15.5458
0	5943	0.5231	1	40	22	52.587	0	4	4	HMS	15.656
0	5944	0.5231	1	51	21	60.764	0	4	4	HMS	15.7663
0	5945	0.5231	1	14	14	1842.6	0	1	1	HMS	15.8765
0	5946	0.5231	1	15	9	75.047	0	2	2	HMS	15.9868
0	5947	0.5231	1	43	18	74.142	0	4	4	HMS	16.097
0	5949	0.5231	1	26	13	100.42	0	3	3	HMS	16.3175
0	5950	0.5231	1	17	15	4130.6	0	2	2	HMS	16.4278
0	5951	0.5231	1	18	9	235.23	0	2	2	HMS	16.538
0	5952	0.5231	1	13	9	101.62	0	2	2	HMS	16.6483
0	5953	0.5231	1	66	15	3420.8	0	7	7	HMS	16.7585
0	5954	0.5231	1	15	9	2153.5	0	2	2	HMS	16.8688
0	5956	0.5231	1	59	13	163.3	0	8	8	HMS	17.0893
0	5957	0.5231	1	34	15	103.11	0	4	4	HMS	17.1996
0	5958	0.5231	1	58	15	164	0	6	6	HMS	17.3098
0	5960	0.5231	1	44	13	148.71	0	6	6	HMS	17.5303
0	5961	0.5231	1	19	19	121.62	0	1	1	HMS	17.6406
0	5963	0.5231	1	39	19	141.09	0	4	4	HMS	17.8611
0	5964	0.5231	1	29	16	309.13	0	3	3	HMS	17.9713
0	5966	0.5231	1	30	15	176.45	0	4	4	HMS	18.1918
0	5967	0.5231	1	96	32	143.79	0	6	6	HMS	18.3021
0	5968	0.5231	1	56	11	4593.3	0	8	8	HMS	18.4123
0	5969	0.5231	1	96	18	3288.2	0	11	11	HMS	18.5226
0	5970	0.5231	1	28	14	200.45	0	2	2	HMS	18.6329
0	5971	0.5231	1	15	11	3913.4	0	2	2	HMS	18.7431
0	5972	0.5231	1	44	15	112.77	0	5	5	HMS	18.8534
0	5974	0.5231	1	29	9	214.52	0	4	4	HMS	19.0739
0	5976	0.5231	1	13	9	220.34	0	2	2	HMS	19.2944
0	5977	0.5231	1	24	17	230.72	0	2	2	HMS	19.4046
0	5978	0.5231	1	26	24	244.56	0	2	2	HMS	19.5149
0	5979	0.5231	1	102	17	209.84	0	11	11	HMS	19.6251
0	5982	0.5231	1	49	31	246.59	0	4	4	HMS	19.9559
0	5983	0.5231	1	14	7	4499.8	0	2	2	HMS	20.0662
0	5985	0.5231	1	13	9	208.15	0	2	2	HMS	20.2867
0	5986	0.5231	1	108	28	255.21	0	8	8	HMS	20.3969
0	5990	0.5231	1	28	9	180.51	0	4	4	HMS	20.8379
0	5993	0.5231	1	19	14	1224.7	0	2	2	HMS	21.1687
0	5994	0.5231	1	22	18	3744.6	0	2	2	HMS	21.2789
0	5996	0.5231	1	13	9	303.49	0	2	2	HMS	21.4994
0	5997	0.5231	1	19	13	343.93	0	2	2	HMS	21.6097
0	5998	0.5231	1	23	21	295.68	0	2	2	HMS	21.72
0	5999	0.5231	1	58	24	280.25	0	4	4	HMS	21.8302
0	6013	0.5401	1	175	82	128.97	0	8	8	HMS	1.323
0	6014	0.5401	1	1507	861	128.97	0	18	18	HMS	1.4333
0	6015	0.5401	1	1858	636	128.97	0	27	27	HMS	1.5436
0	6016	0.5401	1	821	104	128.97	0	42	42	HMS	1.6538
0	6017	0.5401	1	1397	242	135.01	0	53	53	HMS	1.7641
0	6018	0.5401	1	3397	543	164.93	0	122	122	HMS	1.8743
0	6019	0.5401	1	12021	4578	164.93	0	151	151	HMS	1.9846
0	6020	0.5401	1	11127	3518	164.93	0	193	193	HMS	2.0948
0	6021	0.5401	1	6028	371	217.11	0	253	253	HMS	2.2051
0	6022	0.5401	1	8494	527	213.11	0	376	376	HMS	2.3153
0	6023	0.5401	1	9444	998	200.98	0	428	428	HMS	2.4256
0	6024	0.5401	1	9543	512	229.15	0	471	471	HMS	2.5358
0	6025	0.5401	1	9393	156	316.92	0	622	622	HMS	2.6461
0	6026	0.5401	1	19138	1001	245.08	0	903	903	HMS	2.7563
0	6027	0.5401	1	34820	6296	239.17	0	1177	1177	HMS	2.8666
0	6028	0.5401	1	40204	4510	239.17	0	1589	1589	HMS	2.9768
0	6029	0.5401	1	43279	1540	306.86	0	2088	2088	HMS	3.0871
0	6030	0.5401	1	59145	1911	586.84	0	2912	2912	HMS	3.1974
0	6031	0.5401	1	76859	716	299.11	0	3718	3718	HMS	3.3076
0	6032	0.5401	1	101786	1260	643.86	0	4737	4737	HMS	3.4179
0	6033	0.5401	1	113565	1040	683.85	0	5252	5252	HMS	3.5281
0	6034	0.5401	1	130934	1271	309.2	0	6022	6022	HMS	3.6384
0	6035	0.5401	1	147551	2159	694.82	0	6567	6567	HMS	3.7486
0	6036	0.5401	1	150036	1707	754.8	0	6714	6714	HMS	3.8589
0	6037	0.5401	1	155272	1964	393.08	0	6827	6827	HMS	3.9691
0	6038	0.5401	1	142912	1364	774.32	0	6904	6904	HMS	4.0794
0	6039	0.5401	1	137396	524	851.82	0	7042	7042	HMS	4.1896
0	6040	0.5401	1	131109	945	851.82	0	6786	6786	HMS	4.2999
0	6041	0.5401	1	129216	714	862.79	0	7160	7160	HMS	4.4101
0	6042	0.5401	1	121177	370	922.75	0	6779	6779	HMS	4.5204
0	6043	0.5401	1	115985	1356	467.1	0	6521	6521	HMS	4.6307
0	6044	0.5401	1	111812	2610	467.11	0	6234	6234	HMS	4.7409
0	6045	0.5401	1	103569	1955	467.1	0	6140	6140	HMS	4.8512
0	6046	0.5401	1	89750	361	1030.8	0	5829	5829	HMS	4.9614
0	6047	0.5401	1	87410	286	1019.8	0	5777	5777	HMS	5.0717
0	6048	0.5401	1	81141	388	1019.8	0	5417	5417	HMS	5.1819
0	6049	0.5401	1	79758	496	541.12	0	5136	5136	HMS	5.2922
0	6050	0.5401	1	78802	1243	541.11	0	5080	5080	HMS	5.4024
0	6051	0.5401	1	71637	584	541.11	0	4700	4700	HMS	5.5127
0	6052	0.5401	1	66771	407	927.64	0	4665	4665	HMS	5.6229
0	6053	0.5401	1	58604	228	1099.3	0	4345	4345	HMS	5.7332
0	6054	0.5401	1	56631	221	1198.7	0	4263	4263	HMS	5.8434
0	6055	0.5401	1	52153	272	615.13	0	3999	3999	HMS	5.9537
0	6056	0.5401	1	48235	168	615.15	0	3833	3833	HMS	6.0639
0	6057	0.5401	1	45101	177	1431.3	0	3687	3687	HMS	6.1742
0	6058	0.5401	1	39319	83	1304.7	0	3305	3305	HMS	6.2845
0	6059	0.5401	1	37548	102	1278.7	0	3266	3266	HMS	6.3947
0	6060	0.5401	1	33499	69	1317.2	0	2963	2963	HMS	6.505
0	6061	0.5401	1	30845	82	689.16	0	2765	2765	HMS	6.6152
0	6062	0.5401	1	28256	95	689.17	0	2526	2526	HMS	6.7255
0	6063	0.5401	1	25981	590	1565.5	0	2333	2333	HMS	6.8357
0	6064	0.5401	1	25052	243	1672.5	0	2274	2274	HMS	6.946
0	6065	0.5401	1	21726	55	2437.4	0	2084	2084	HMS	7.0562
0	6066	0.5401	1	18477	61	2437.8	0	1746	1746	HMS	7.1665
0	6067	0.5401	1	17909	47	2629.5	0	1757	1757	HMS	7.2767
0	6068	0.5401	1	16612	68	2119.3	0	1567	1567	HMS	7.387
0	6069	0.5401	1	16478	69	2754.4	0	1571	1571	HMS	7.4972
0	6070	0.5401	1	15899	74	928.78	0	1538	1538	HMS	7.6075
0	6071	0.5401	1	13841	104	928.82	0	1372	1372	HMS	7.7178
0	6072	0.5401	1	13217	62	2429.5	0	1291	1291	HMS	7.828
0	6073	0.5401	1	11900	46	1902.3	0	1166	1166	HMS	7.9383
0	6074	0.5401	1	11950	51	946.83	0	1176	1176	HMS	8.0485
0	6075	0.5401	1	10178	179	1030.7	0	981	981	HMS	8.1588
0	6076	0.5401	1	10731	129	1030.7	0	1011	1011	HMS	8.269
0	6077	0.5401	1	10354	164	1030.8	0	978	978	HMS	8.3793
0	6078	0.5401	1	9061	68	1030.7	0	878	878	HMS	8.4895
0	6079	0.5401	1	8383	54	2479.3	0	833	833	HMS	8.5998
0	6080	0.5401	1	7348	40	3361.3	0	747	747	HMS	8.71
0	6081	0.5401	1	7796	47	3693.1	0	782	782	HMS	8.8203
0	6082	0.5401	1	7193	39	2986.4	0	723	723	HMS	8.9305
0	6083	0.5401	1	7421	42	1150.7	0	721	721	HMS	9.0408
0	6084	0.5401	1	6937	117	1150.7	0	672	672	HMS	9.151
0	6085	0.5401	1	6062	58	3505.6	0	597	597	HMS	9.2613
0	6086	0.5401	1	5633	53	4152.8	0	572	572	HMS	9.3716
0	6087	0.5401	1	5620	47	3806.1	0	548	548	HMS	9.4818
0	6088	0.5401	1	4654	64	4065.2	0	460	460	HMS	9.5921
0	6089	0.5401	1	5286	43	2508.2	0	544	544	HMS	9.7023
0	6090	0.5401	1	4345	47	1189.8	0	443	443	HMS	9.8126
0	6091	0.5401	1	4587	42	4021.2	0	475	475	HMS	9.9228
0	6092	0.5401	1	4426	40	4228.5	0	455	455	HMS	10.0331
0	6093	0.5401	1	3542	42	4739.2	0	371	371	HMS	10.1433
0	6094	0.5401	1	3347	63	4127.7	0	345	345	HMS	10.2536
0	6095	0.5401	1	3230	37	3944.8	0	332	332	HMS	10.3638
0	6096	0.5401	1	3072	28	4437.1	0	320	320	HMS	10.4741
0	6097	0.5401	1	3094	41	3567.2	0	324	324	HMS	10.5843
0	6098	0.5401	1	2614	37	3621.1	0	277	277	HMS	10.6946
0	6099	0.5401	1	2888	46	4613.2	0	301	301	HMS	10.8049
0	6100	0.5401	1	2392	36	4456.6	0	262	262	HMS	10.9151
0	6101	0.5401	1	2361	43	4390.3	0	235	235	HMS	11.0254
0	6102	0.5401	1	2496	28	4886	0	268	268	HMS	11.1356
0	6103	0.5401	1	1764	38	4594.8	0	191	191	HMS	11.2459
0	6104	0.5401	1	1522	33	4866.7	0	166	166	HMS	11.3561
0	6105	0.5401	1	1601	61	4827	0	159	159	HMS	11.4664
0	6106	0.5401	1	1257	37	4656.6	0	124	124	HMS	11.5766
0	6107	0.5401	1	1207	45	4338.7	0	121	121	HMS	11.6869
0	6108	0.5401	1	1118	31	1486.7	0	124	124	HMS	11.7971
0	6109	0.5401	1	817	27	1529.6	0	86	86	HMS	11.9074
0	6110	0.5401	1	801	37	4052.7	0	78	78	HMS	12.0176
0	6111	0.5401	1	703	40	4999.3	0	70	70	HMS	12.1279
0	6112	0.5401	1	437	28	4756.7	0	46	46	HMS	12.2381
0	6113	0.5401	1	609	35	4678.7	0	61	61	HMS	12.3484
0	6114	0.5401	1	414	24	1546.7	0	39	39	HMS	12.4587
0	6115	0.5401	1	470	27	4858.7	0	48	48	HMS	12.5689
0	6116	0.5401	1	374	30	4819.5	0	36	36	HMS	12.6792
0	6117	0.5401	1	157	26	4747.6	0	15	15	HMS	12.7894
0	6118	0.5401	1	183	15	1642.7	0	24	24	HMS	12.8997
0	6119	0.5401	1	181	20	1522.6	0	19	19	HMS	13.0099
0	6120	0.5401	1	177	26	501.9	0	19	19	HMS	13.1202
0	6121	0.5401	1	99	15	4947.3	0	11	11	HMS	13.2304
0	6122	0.5401	1	69	13	3635.8	0	8	8	HMS	13.3407
0	6123	0.5401	1	66	11	1805.4	0	8	8	HMS	13.4509
0	6124	0.5401	1	92	15	1680.6	0	12	12	HMS	13.5612
0	6125	0.5401	1	109	29	4775.8	0	9	9	HMS	13.6714
0	6126	0.5401	1	28	17	2705.8	0	2	2	HMS	13.7817
0	6127	0.5401	1	13	9	1830.6	0	2	2	HMS	13.892
0	6128	0.5401	1	22	11	4759.7	0	2	2	HMS	14.0022
0	6129	0.5401	1	64	20	1599.8	0	6	6	HMS	14.1125
0	6130	0.5401	1	63	29	1195.7	0	5	5	HMS	14.2227
0	6131	0.5401	1	15	15	1642.8	0	1	1	HMS	14.333
0	6133	0.5401	1	59	10	425.6	0	8	8	HMS	14.5535
0	6134	0.5401	1	27	9	2901.3	0	4	4	HMS	14.6637
0	6135	0.5401	1	13	9	1775.7	0	2	2	HMS	14.774
0	6136	0.5401	1	13	9	1728.6	0	2	2	HMS	14.8842
0	6140	0.5401	1	13	9	1867.6	0	2	2	HMS	15.3252
0	6141	0.5401	1	31	9	1872.6	0	4	4	HMS	15.4355
0	6142	0.5401	1	32	14	4726	0	4	4	HMS	15.5458
0	6145	0.5401	1	64	32	4142.3	0	4	4	HMS	15.8765
0	6146	0.5401	1	16	16	2007.6	0	1	1	HMS	15.9868
0	6147	0.5401	1	13	9	2084.3	0	2	2	HMS	16.097
0	6148	0.5401	1	16	16	2021.4	0	1	1	HMS	16.2073
0	6149	0.5401	1	36	16	3992	0	4	4	HMS	16.3175
0	6151	0.5401	1	15	9	128.67	0	2	2	HMS	16.538
0	6152	0.5401	1	42	11	81.328	0	6	6	HMS	16.6483
0	6153	0.5401	1	15	9	1078.7	0	2	2	HMS	16.7585
0	6154	0.5401	1	15	9	2118.5	0	2	2	HMS	16.8688
0	6155	0.5401	1	26	9	95.502	0	4	4	HMS	16.9791
0	6156	0.5401	1	14	7	2245.5	0	2	2	HMS	17.0893
0	6158	0.5401	1	33	13	121.71	0	4	4	HMS	17.3098
0	6159	0.5401	1	66	26	183.79	0	4	4	HMS	17.4201
0	6161	0.5401	1	44	16	158.4	0	4	4	HMS	17.6406
0	6162	0.5401	1	48	18	2140.6	0	4	4	HMS	17.7508
0	6163	0.5401	1	19	14	161.34	0	2	2	HMS	17.8611
0	6164	0.5401	1	45	15	149	0	5	5	HMS	17.9713
0	6165	0.5401	1	50	20	144.81	0	3	3	HMS	18.0816
0	6166	0.5401	1	16	8	160.13	0	2	2	HMS	18.1918
0	6167	0.5401	1	31	12	132.59	0	4	4	HMS	18.3021
0	6169	0.5401	1	15	12	87.117	0	2	2	HMS	18.5226
0	6171	0.5401	1	15	9	4535.1	0	2	2	HMS	18.7431
0	6173	0.5401	1	88	24	202.23	0	9	9	HMS	18.9636
0	6175	0.5401	1	44	22	713.69	0	2	2	HMS	19.1841
0	6176	0.5401	1	15	12	169.18	0	2	2	HMS	19.2944
0	6178	0.5401	1	32	11	189.65	0	4	4	HMS	19.5149
0	6179	0.5401	1	13	9	195.98	0	2	2	HMS	19.6251
0	6180	0.5401	1	29	9	189.57	0	4	4	HMS	19.7354
0	6181	0.5401	1	34	15	420.15	0	4	4	HMS	19.8456
0	6182	0.5401	1	13	9	186.15	0	2	2	HMS	19.9559
0	6183	0.5401	1	22	18	193.32	0	2	2	HMS	20.0662
0	6184	0.5401	1	19	13	241.83	0	2	2	HMS	20.1764
0	6185	0.5401	1	35	19	243.59	0	3	3	HMS	20.2867
0	6186	0.5401	1	39	12	251.03	0	4	4	HMS	20.3969
0	6187	0.5401	1	14	7	249.37	0	2	2	HMS	20.5072
0	6189	0.5401	1	13	9	245.56	0	2	2	HMS	20.7277
0	6191	0.5401	1	41	13	309.13	0	5	5	HMS	20.9482
0	6193	0.5401	1	32	23	327.66	0	2	2	HMS	21.1687
0	6194	0.5401	1	20	20	296.74	0	1	1	HMS	21.2789
0	6198	0.5401	1	13	9	330.94	0	2	2	HMS	21.72
0	6200	0.5401	1	17	15	329.11	0	2	2	HMS	21.9405
0	6202	0.5569	1	21	19	407.81	0	2	2	HMS	0.1103
0	6213	0.5569	1	49	19	128.97	0	4	4	HMS	1.323
0	6214	0.5569	1	1357	639	128.97	0	12	12	HMS	1.4333
0	6215	0.5569	1	1547	651	128.97	0	25	25	HMS	1.5436
0	6216	0.5569	1	520	65	128.96	0	34	34	HMS	1.6538
0	6217	0.5569	1	1524	491	135.02	0	48	48	HMS	1.7641
0	6218	0.5569	1	2901	381	171.1	0	117	117	HMS	1.8743
0	6219	0.5569	1	11641	3547	164.93	0	148	148	HMS	1.9846
0	6220	0.5569	1	12354	3825	164.93	0	213	213	HMS	2.0948
0	6221	0.5569	1	5403	479	164.93	0	245	245	HMS	2.2051
0	6222	0.5569	1	6670	591	213.11	0	331	331	HMS	2.3153
0	6223	0.5569	1	10246	1011	200.98	0	418	418	HMS	2.4256
0	6224	0.5569	1	10701	557	229.15	0	503	503	HMS	2.5358
0	6225	0.5569	1	9125	193	276.94	0	607	607	HMS	2.6461
0	6226	0.5569	1	18780	1186	245.08	0	913	913	HMS	2.7563
0	6227	0.5569	1	31439	4373	239.17	0	1117	1117	HMS	2.8666
0	6228	0.5569	1	39526	5298	239.16	0	1495	1495	HMS	2.9768
0	6229	0.5569	1	42537	1273	306.85	0	2041	2041	HMS	3.0871
0	6230	0.5569	1	56492	2105	586.84	0	2737	2737	HMS	3.1974
0	6231	0.5569	1	70509	1019	299.11	0	3511	3511	HMS	3.3076
0	6232	0.5569	1	91155	1611	643.86	0	4366	4366	HMS	3.4179
0	6233	0.5569	1	106987	1332	309.21	0	5026	5026	HMS	3.5281
0	6234	0.5569	1	120516	1172	309.2	0	5688	5688	HMS	3.6384
0	6235	0.5569	1	134407	1015	694.82	0	5986	5986	HMS	3.7486
0	6236	0.5569	1	140239	988	420.96	0	6445	6445	HMS	3.8589
0	6237	0.5569	1	147962	1976	393.08	0	6595	6595	HMS	3.9691
0	6238	0.5569	1	138000	1632	774.33	0	6545	6545	HMS	4.0794
0	6239	0.5569	1	132900	589	851.8	0	6834	6834	HMS	4.1896
0	6240	0.5569	1	127850	941	851.81	0	6756	6756	HMS	4.2999
0	6241	0.5569	1	126158	914	862.79	0	6904	6904	HMS	4.4101
0	6242	0.5569	1	123369	472	922.76	0	6706	6706	HMS	4.5204
0	6243	0.5569	1	119003	1076	467.1	0	6422	6422	HMS	4.6307
0	6244	0.5569	1	119547	3619	467.1	0	6412	6412	HMS	4.7409
0	6245	0.5569	1	110354	1931	467.1	0	6150	6150	HMS	4.8512
0	6246	0.5569	1	100649	411	467.11	0	6175	6175	HMS	4.9614
0	6247	0.5569	1	90687	260	1019.8	0	5880	5880	HMS	5.0717
0	6248	0.5569	1	85852	383	1019.8	0	5704	5704	HMS	5.1819
0	6249	0.5569	1	83954	597	541.11	0	5438	5438	HMS	5.2922
0	6250	0.5569	1	79781	735	541.11	0	5247	5247	HMS	5.4024
0	6251	0.5569	1	72877	951	541.12	0	4953	4953	HMS	5.5127
0	6252	0.5569	1	69888	198	1099.3	0	4866	4866	HMS	5.6229
0	6253	0.5569	1	63308	172	826.83	0	4712	4712	HMS	5.7332
0	6254	0.5569	1	58530	187	1198.7	0	4282	4282	HMS	5.8434
0	6255	0.5569	1	57272	278	836.22	0	4258	4258	HMS	5.9537
0	6256	0.5569	1	52129	223	615.13	0	3986	3986	HMS	6.0639
0	6257	0.5569	1	46854	391	1041	0	3699	3699	HMS	6.1742
0	6258	0.5569	1	43175	474	1469.3	0	3528	3528	HMS	6.2845
0	6259	0.5569	1	39392	115	1278.7	0	3362	3362	HMS	6.3947
0	6260	0.5569	1	35509	75	1382.7	0	3073	3073	HMS	6.505
0	6261	0.5569	1	33832	84	814.78	0	2958	2958	HMS	6.6152
0	6262	0.5569	1	29715	73	1336.8	0	2699	2699	HMS	6.7255
0	6263	0.5569	1	26338	66	2573.5	0	2413	2413	HMS	6.8357
0	6264	0.5569	1	23957	64	2624.2	0	2258	2258	HMS	6.946
0	6265	0.5569	1	21987	53	1461.2	0	2074	2074	HMS	7.0562
0	6266	0.5569	1	20575	68	2485.4	0	1931	1931	HMS	7.1665
0	6267	0.5569	1	17188	53	2421.4	0	1663	1663	HMS	7.2767
0	6268	0.5569	1	16267	363	2055.8	0	1544	1544	HMS	7.387
0	6269	0.5569	1	15257	66	928.82	0	1473	1473	HMS	7.4972
0	6270	0.5569	1	14294	70	930.83	0	1398	1398	HMS	7.6075
0	6271	0.5569	1	13500	161	928.8	0	1288	1288	HMS	7.7178
0	6272	0.5569	1	11914	75	928.85	0	1187	1187	HMS	7.828
0	6273	0.5569	1	11482	58	946.83	0	1156	1156	HMS	7.9383
0	6274	0.5569	1	10752	52	3008.8	0	1074	1074	HMS	8.0485
0	6275	0.5569	1	11302	93	1030.8	0	1105	1105	HMS	8.1588
0	6276	0.5569	1	9791	154	1030.7	0	942	942	HMS	8.269
0	6277	0.5569	1	9129	111	1030.8	0	854	854	HMS	8.3793
0	6278	0.5569	1	8426	90	1030.7	0	824	824	HMS	8.4895
0	6279	0.5569	1	8144	41	2972.6	0	831	831	HMS	8.5998
0	6280	0.5569	1	7780	51	3506.3	0	757	757	HMS	8.71
0	6281	0.5569	1	8416	67	1150.7	0	811	811	HMS	8.8203
0	6282	0.5569	1	7063	67	3812.1	0	718	718	HMS	8.9305
0	6283	0.5569	1	7190	61	4067	0	699	699	HMS	9.0408
0	6284	0.5569	1	6316	49	1150.7	0	625	625	HMS	9.151
0	6285	0.5569	1	6112	56	1150.7	0	594	594	HMS	9.2613
0	6286	0.5569	1	5329	48	4090.9	0	540	540	HMS	9.3716
0	6287	0.5569	1	5052	48	3789	0	498	498	HMS	9.4818
0	6288	0.5569	1	5124	47	3595.2	0	511	511	HMS	9.5921
0	6289	0.5569	1	4136	41	4087.7	0	433	433	HMS	9.7023
0	6290	0.5569	1	4419	36	4207.4	0	453	453	HMS	9.8126
0	6291	0.5569	1	4395	68	4179.1	0	458	458	HMS	9.9228
0	6292	0.5569	1	3901	54	3901.4	0	402	402	HMS	10.0331
0	6293	0.5569	1	3284	42	4521.7	0	354	354	HMS	10.1433
0	6294	0.5569	1	3799	41	4039.6	0	392	392	HMS	10.2536
0	6295	0.5569	1	3086	33	3534.8	0	328	328	HMS	10.3638
0	6296	0.5569	1	3194	54	4630.9	0	339	339	HMS	10.4741
0	6297	0.5569	1	2675	40	4179.8	0	286	286	HMS	10.5843
0	6298	0.5569	1	3032	32	4555.3	0	312	312	HMS	10.6946
0	6299	0.5569	1	2681	47	4467.8	0	268	268	HMS	10.8049
0	6300	0.5569	1	2137	31	4483.1	0	221	221	HMS	10.9151
0	6301	0.5569	1	1741	39	4220.2	0	188	188	HMS	11.0254
0	6302	0.5569	1	1834	42	4523.6	0	179	179	HMS	11.1356
0	6303	0.5569	1	1985	47	4799.3	0	206	206	HMS	11.2459
0	6304	0.5569	1	1726	51	4695.5	0	181	181	HMS	11.3561
0	6305	0.5569	1	1556	54	4844.1	0	158	158	HMS	11.4664
0	6306	0.5569	1	1417	28	4993.4	0	148	148	HMS	11.5766
0	6307	0.5569	1	1526	40	4051.2	0	157	157	HMS	11.6869
0	6308	0.5569	1	1111	33	4700.8	0	115	115	HMS	11.7971
0	6309	0.5569	1	911	41	4903.4	0	96	96	HMS	11.9074
0	6310	0.5569	1	792	33	4736.7	0	80	80	HMS	12.0176
0	6311	0.5569	1	947	25	4715.1	0	93	93	HMS	12.1279
0	6312	0.5569	1	551	26	4105.9	0	59	59	HMS	12.2381
0	6313	0.5569	1	333	26	2255.7	0	38	38	HMS	12.3484
0	6314	0.5569	1	449	25	1511.9	0	46	46	HMS	12.4587
0	6315	0.5569	1	396	34	4676.1	0	37	37	HMS	12.5689
0	6316	0.5569	1	304	18	4905.5	0	38	38	HMS	12.6792
0	6317	0.5569	1	263	18	611.02	0	28	28	HMS	12.7894
0	6318	0.5569	1	317	25	4862.1	0	33	33	HMS	12.8997
0	6319	0.5569	1	238	30	4912.9	0	28	28	HMS	13.0099
0	6320	0.5569	1	246	16	1413.8	0	30	30	HMS	13.1202
0	6321	0.5569	1	75	17	4878.3	0	9	9	HMS	13.2304
0	6322	0.5569	1	93	15	3077.7	0	10	10	HMS	13.3407
0	6323	0.5569	1	162	21	3453.1	0	17	17	HMS	13.4509
0	6324	0.5569	1	104	20	4907.9	0	11	11	HMS	13.5612
0	6325	0.5569	1	114	28	4828.4	0	11	11	HMS	13.6714
0	6326	0.5569	1	77	19	3513.4	0	8	8	HMS	13.7817
0	6327	0.5569	1	50	15	1704.4	0	5	5	HMS	13.892
0	6328	0.5569	1	121	58	944.4	0	6	6	HMS	14.0022
0	6329	0.5569	1	65	16	3811.3	0	8	8	HMS	14.1125
0	6330	0.5569	1	92	19	4925.4	0	10	10	HMS	14.2227
0	6331	0.5569	1	18	18	2670.5	0	1	1	HMS	14.333
0	6332	0.5569	1	42	13	3956	0	6	6	HMS	14.4432
0	6333	0.5569	1	18	15	4627.6	0	2	2	HMS	14.5535
0	6334	0.5569	1	26	9	1878.5	0	4	4	HMS	14.6637
0	6335	0.5569	1	83	15	3417.9	0	10	10	HMS	14.774
0	6337	0.5569	1	13	9	220.2	0	2	2	HMS	14.9945
0	6338	0.5569	1	13	9	88.554	0	2	2	HMS	15.1047
0	6339	0.5569	1	29	11	95.929	0	4	4	HMS	15.215
0	6341	0.5569	1	18	9	3051.4	0	2	2	HMS	15.4355
0	6343	0.5569	1	14	7	106.35	0	2	2	HMS	15.656
0	6344	0.5569	1	47	15	1070.2	0	5	5	HMS	15.7663
0	6345	0.5569	1	13	9	1993.7	0	2	2	HMS	15.8765
0	6346	0.5569	1	51	14	3214	0	4	4	HMS	15.9868
0	6349	0.5569	1	15	12	1966.6	0	2	2	HMS	16.3175
0	6350	0.5569	1	22	20	91.805	0	2	2	HMS	16.4278
0	6352	0.5569	1	67	15	96.873	0	8	8	HMS	16.6483
0	6354	0.5569	1	16	16	113.84	0	1	1	HMS	16.8688
0	6356	0.5569	1	55	21	103.12	0	4	4	HMS	17.0893
0	6357	0.5569	1	50	15	126.41	0	6	6	HMS	17.1996
0	6358	0.5569	1	15	9	62.605	0	2	2	HMS	17.3098
0	6359	0.5569	1	17	17	141.53	0	1	1	HMS	17.4201
0	6360	0.5569	1	13	9	978.51	0	2	2	HMS	17.5303
0	6361	0.5569	1	52	15	141.06	0	6	6	HMS	17.6406
0	6362	0.5569	1	58	22	682.51	0	4	4	HMS	17.7508
0	6365	0.5569	1	13	9	2101.4	0	2	2	HMS	18.0816
0	6366	0.5569	1	22	11	2085.5	0	2	2	HMS	18.1918
0	6368	0.5569	1	23	17	4186.1	0	2	2	HMS	18.4123
0	6369	0.5569	1	20	18	151.6	0	2	2	HMS	18.5226
0	6370	0.5569	1	32	18	4524.8	0	3	3	HMS	18.6329
0	6373	0.5569	1	18	16	166.37	0	2	2	HMS	18.9636
0	6375	0.5569	1	20	18	229.75	0	2	2	HMS	19.1841
0	6376	0.5569	1	48	13	172.8	0	6	6	HMS	19.2944
0	6377	0.5569	1	33	17	182.47	0	3	3	HMS	19.4046
0	6378	0.5569	1	17	12	248.44	0	2	2	HMS	19.5149
0	6379	0.5569	1	22	12	225.56	0	2	2	HMS	19.6251
0	6380	0.5569	1	29	11	232.08	0	4	4	HMS	19.7354
0	6381	0.5569	1	17	10	171.73	0	2	2	HMS	19.8456
0	6382	0.5569	1	30	11	254.43	0	4	4	HMS	19.9559
0	6383	0.5569	1	28	11	231.77	0	4	4	HMS	20.0662
0	6385	0.5569	1	35	18	4594.2	0	4	4	HMS	20.2867
