Dataset	ScanNumber	Ion Injection Time (ms)	Scan Segment	Scan Event	Charge State	Monoisotopic M/Z	Collision Mode	Scan Filter Text
0	449	8.817			2	0.0000	hcd	FTMS + c ESI d Full ms2 649.8489@hcd30.00 [100.0000-1310.0000]
0	450	33.219			2	0.0000	etd	FTMS + c ESI d Full ms2 583.2985@etd121.47 [100.0000-1177.0000]
0	451	30.282			2	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 583.2985@etd121.47 583.2985@hcd30.00 [100.0000-1177.0000]
0	452	30.282			2	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 583.2985@etd121.47 583.2985@cid30.00 [100.0000-1177.0000]
0	453	12.930			2	0.0000	etd	FTMS + c ESI d Full ms2 649.8489@etd121.47 [100.0000-1310.0000]
0	454	11.331			2	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 649.8489@etd121.47 649.8489@hcd30.00 [100.0000-1310.0000]
0	455	11.331			2	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 649.8489@etd121.47 649.8489@cid30.00 [100.0000-1310.0000]
0	456	0.230			0	-1.0000		FTMS + p ESI Full ms [350.0000-2000.0000]
0	457	0.412			3	0.0000	hcd	FTMS + c ESI d Full ms2 432.8999@hcd30.00 [100.0000-1309.0000]
0	458	0.428			3	0.0000	hcd	FTMS + c ESI d Full ms2 433.9023@hcd30.00 [100.0000-1312.0000]
0	459	7.848			2	0.0000	hcd	FTMS + c ESI d Full ms2 648.8462@hcd30.00 [100.0000-1308.0000]
0	460	0.378			3	0.0000	etd	FTMS + c ESI d Full ms2 432.8999@etd53.99 [100.0000-1309.0000]
0	461	0.358			3	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 432.8999@etd53.99 432.8999@hcd30.00 [100.0000-1309.0000]
0	462	0.358			3	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 432.8999@etd53.99 432.8999@cid30.00 [100.0000-1309.0000]
0	463	0.415			3	0.0000	etd	FTMS + c ESI d Full ms2 433.9023@etd53.99 [100.0000-1312.0000]
0	464	0.376			3	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 433.9023@etd53.99 433.9023@hcd30.00 [100.0000-1312.0000]
0	465	0.376			3	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 433.9023@etd53.99 433.9023@cid30.00 [100.0000-1312.0000]
0	466	10.061			2	0.0000	etd	FTMS + c ESI d Full ms2 648.8462@etd121.47 [100.0000-1308.0000]
0	467	9.248			2	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 648.8462@etd121.47 648.8462@hcd30.00 [100.0000-1308.0000]
0	468	9.248			2	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 648.8462@etd121.47 648.8462@cid30.00 [100.0000-1308.0000]
0	469	23.972			2	0.0000	hcd	FTMS + c ESI d Full ms2 513.2822@hcd30.00 [100.0000-1037.0000]
0	470	11.333			2	0.0000	hcd	FTMS + c ESI d Full ms2 649.8491@hcd30.00 [100.0000-1310.0000]
0	471	26.032			2	0.0000	etd	FTMS + c ESI d Full ms2 513.2822@etd121.47 [100.0000-1037.0000]
0	472	21.747			2	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 513.2822@etd121.47 513.2822@hcd30.00 [100.0000-1037.0000]
0	473	21.747			2	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 513.2822@etd121.47 513.2822@cid30.00 [100.0000-1037.0000]
0	474	13.889			2	0.0000	etd	FTMS + c ESI d Full ms2 649.8491@etd121.47 [100.0000-1310.0000]
0	475	12.567			2	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 649.8491@etd121.47 649.8491@hcd30.00 [100.0000-1310.0000]
0	476	12.567			2	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 649.8491@etd121.47 649.8491@cid30.00 [100.0000-1310.0000]
0	477	0.290			0	-1.0000		FTMS + p ESI Full ms [350.0000-2000.0000]
0	478	0.358			3	0.0000	hcd	FTMS + c ESI d Full ms2 432.9000@hcd30.00 [100.0000-1309.0000]
0	479	0.376			3	0.0000	hcd	FTMS + c ESI d Full ms2 433.9024@hcd30.00 [100.0000-1312.0000]
0	480	9.248			2	0.0000	hcd	FTMS + c ESI d Full ms2 648.8462@hcd30.00 [100.0000-1308.0000]
0	481	0.419			3	0.0000	etd	FTMS + c ESI d Full ms2 432.9000@etd53.99 [100.0000-1309.0000]
0	482	0.398			3	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 432.9000@etd53.99 432.9000@hcd30.00 [100.0000-1309.0000]
0	483	0.398			3	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 432.9000@etd53.99 432.9000@cid30.00 [100.0000-1309.0000]
0	484	0.463			3	0.0000	etd	FTMS + c ESI d Full ms2 433.9024@etd53.99 [100.0000-1312.0000]
0	485	0.413			3	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 433.9024@etd53.99 433.9024@hcd30.00 [100.0000-1312.0000]
0	486	0.413			3	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 433.9024@etd53.99 433.9024@cid30.00 [100.0000-1312.0000]
0	487	8.764			2	0.0000	etd	FTMS + c ESI d Full ms2 648.8462@etd121.47 [100.0000-1308.0000]
0	488	7.846			2	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 648.8462@etd121.47 648.8462@hcd30.00 [100.0000-1308.0000]
0	489	7.846			2	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 648.8462@etd121.47 648.8462@cid30.00 [100.0000-1308.0000]
0	490	20.401			2	0.0000	hcd	FTMS + c ESI d Full ms2 583.2989@hcd30.00 [100.0000-1177.0000]
0	491	12.566			2	0.0000	hcd	FTMS + c ESI d Full ms2 649.8489@hcd30.00 [100.0000-1310.0000]
0	492	19.696			2	0.0000	etd	FTMS + c ESI d Full ms2 583.2989@etd121.47 [100.0000-1177.0000]
0	493	18.149			2	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 583.2989@etd121.47 583.2989@hcd30.00 [100.0000-1177.0000]
0	494	18.149			2	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 583.2989@etd121.47 583.2989@cid30.00 [100.0000-1177.0000]
0	495	13.816			2	0.0000	etd	FTMS + c ESI d Full ms2 649.8489@etd121.47 [100.0000-1310.0000]
0	496	12.712			2	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 649.8489@etd121.47 649.8489@hcd30.00 [100.0000-1310.0000]
0	497	12.712			2	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 649.8489@etd121.47 649.8489@cid30.00 [100.0000-1310.0000]
0	498	0.224			0	-1.0000		FTMS + p ESI Full ms [350.0000-2000.0000]
0	499	0.398			3	0.0000	hcd	FTMS + c ESI d Full ms2 432.8998@hcd30.00 [100.0000-1309.0000]
0	500	0.413			3	0.0000	hcd	FTMS + c ESI d Full ms2 433.9021@hcd30.00 [100.0000-1312.0000]
0	501	7.846			2	0.0000	hcd	FTMS + c ESI d Full ms2 648.8461@hcd30.00 [100.0000-1308.0000]
0	502	0.364			3	0.0000	etd	FTMS + c ESI d Full ms2 432.8998@etd53.99 [100.0000-1309.0000]
0	503	0.345			3	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 432.8998@etd53.99 432.8998@hcd30.00 [100.0000-1309.0000]
0	504	0.345			3	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 432.8998@etd53.99 432.8998@cid30.00 [100.0000-1309.0000]
0	505	0.393			3	0.0000	etd	FTMS + c ESI d Full ms2 433.9021@etd53.99 [100.0000-1312.0000]
0	506	0.355			3	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 433.9021@etd53.99 433.9021@hcd30.00 [100.0000-1312.0000]
0	507	0.355			3	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 433.9021@etd53.99 433.9021@cid30.00 [100.0000-1312.0000]
0	508	7.898			2	0.0000	etd	FTMS + c ESI d Full ms2 648.8461@etd121.47 [100.0000-1308.0000]
0	509	7.268			2	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 648.8461@etd121.47 648.8461@hcd30.00 [100.0000-1308.0000]
0	510	7.268			2	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 648.8461@etd121.47 648.8461@cid30.00 [100.0000-1308.0000]
0	511	12.711			2	0.0000	hcd	FTMS + c ESI d Full ms2 649.8488@hcd30.00 [100.0000-1310.0000]
0	512	18.149			2	0.0000	hcd	FTMS + c ESI d Full ms2 583.2990@hcd30.00 [100.0000-1177.0000]
0	513	11.297			2	0.0000	etd	FTMS + c ESI d Full ms2 649.8488@etd121.47 [100.0000-1310.0000]
0	514	10.284			2	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 649.8488@etd121.47 649.8488@hcd30.00 [100.0000-1310.0000]
0	515	10.284			2	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 649.8488@etd121.47 649.8488@cid30.00 [100.0000-1310.0000]
0	516	34.121			2	0.0000	etd	FTMS + c ESI d Full ms2 583.2990@etd121.47 [100.0000-1177.0000]
0	517	29.640			2	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 583.2990@etd121.47 583.2990@hcd30.00 [100.0000-1177.0000]
0	518	29.640			2	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 583.2990@etd121.47 583.2990@cid30.00 [100.0000-1177.0000]
0	519	0.390			0	-1.0000		FTMS + p ESI Full ms [350.0000-2000.0000]
0	520	0.345			3	0.0000	hcd	FTMS + c ESI d Full ms2 432.8998@hcd30.00 [100.0000-1309.0000]
0	521	0.355			3	0.0000	hcd	FTMS + c ESI d Full ms2 433.9023@hcd30.00 [100.0000-1312.0000]
0	522	7.268			2	0.0000	hcd	FTMS + c ESI d Full ms2 648.8460@hcd30.00 [100.0000-1308.0000]
0	523	0.432			3	0.0000	etd	FTMS + c ESI d Full ms2 432.8998@etd53.99 [100.0000-1309.0000]
0	524	0.409			3	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 432.8998@etd53.99 432.8998@hcd30.00 [100.0000-1309.0000]
0	525	0.409			3	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 432.8998@etd53.99 432.8998@cid30.00 [100.0000-1309.0000]
0	526	0.470			3	0.0000	etd	FTMS + c ESI d Full ms2 433.9023@etd53.99 [100.0000-1312.0000]
0	527	0.427			3	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 433.9023@etd53.99 433.9023@hcd30.00 [100.0000-1312.0000]
0	528	0.427			3	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 433.9023@etd53.99 433.9023@cid30.00 [100.0000-1312.0000]
0	529	10.338			2	0.0000	etd	FTMS + c ESI d Full ms2 648.8460@etd121.47 [100.0000-1308.0000]
0	530	9.136			2	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 648.8460@etd121.47 648.8460@hcd30.00 [100.0000-1308.0000]
0	531	9.136			2	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 648.8460@etd121.47 648.8460@cid30.00 [100.0000-1308.0000]
0	532	23.173			2	0.0000	hcd	FTMS + c ESI d Full ms2 513.2820@hcd30.00 [100.0000-1037.0000]
0	533	10.284			2	0.0000	hcd	FTMS + c ESI d Full ms2 649.8490@hcd30.00 [100.0000-1310.0000]
0	534	29.988			2	0.0000	etd	FTMS + c ESI d Full ms2 513.2820@etd121.47 [100.0000-1037.0000]
0	535	28.246			2	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 513.2820@etd121.47 513.2820@hcd30.00 [100.0000-1037.0000]
0	536	28.246			2	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 513.2820@etd121.47 513.2820@cid30.00 [100.0000-1037.0000]
0	537	15.946			2	0.0000	etd	FTMS + c ESI d Full ms2 649.8490@etd121.47 [100.0000-1310.0000]
0	538	12.466			2	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 649.8490@etd121.47 649.8490@hcd30.00 [100.0000-1310.0000]
0	539	12.466			2	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 649.8490@etd121.47 649.8490@cid30.00 [100.0000-1310.0000]
0	540	0.266			0	-1.0000		FTMS + p ESI Full ms [350.0000-2000.0000]
0	541	0.409			3	0.0000	hcd	FTMS + c ESI d Full ms2 432.8998@hcd30.00 [100.0000-1309.0000]
0	542	0.427			3	0.0000	hcd	FTMS + c ESI d Full ms2 433.9021@hcd30.00 [100.0000-1312.0000]
0	543	9.136			2	0.0000	hcd	FTMS + c ESI d Full ms2 648.8461@hcd30.00 [100.0000-1308.0000]
0	544	0.407			3	0.0000	etd	FTMS + c ESI d Full ms2 432.8998@etd53.99 [100.0000-1309.0000]
0	545	0.386			3	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 432.8998@etd53.99 432.8998@hcd30.00 [100.0000-1309.0000]
0	546	0.386			3	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 432.8998@etd53.99 432.8998@cid30.00 [100.0000-1309.0000]
0	547	0.459			3	0.0000	etd	FTMS + c ESI d Full ms2 433.9021@etd53.99 [100.0000-1312.0000]
0	548	0.417			3	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 433.9021@etd53.99 433.9021@hcd30.00 [100.0000-1312.0000]
0	549	0.417			3	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 433.9021@etd53.99 433.9021@cid30.00 [100.0000-1312.0000]
0	550	7.544			2	0.0000	etd	FTMS + c ESI d Full ms2 648.8461@etd121.47 [100.0000-1308.0000]
0	551	6.821			2	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 648.8461@etd121.47 648.8461@hcd30.00 [100.0000-1308.0000]
0	552	6.821			2	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 648.8461@etd121.47 648.8461@cid30.00 [100.0000-1308.0000]
0	553	12.465			2	0.0000	hcd	FTMS + c ESI d Full ms2 649.8489@hcd30.00 [100.0000-1310.0000]
0	554	41.622			2	0.0000	hcd	FTMS + c ESI d Full ms2 583.2987@hcd30.00 [100.0000-1177.0000]
0	555	11.773			2	0.0000	etd	FTMS + c ESI d Full ms2 649.8489@etd121.47 [100.0000-1310.0000]
0	556	10.780			2	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 649.8489@etd121.47 649.8489@hcd30.00 [100.0000-1310.0000]
0	557	10.780			2	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 649.8489@etd121.47 649.8489@cid30.00 [100.0000-1310.0000]
0	558	30.101			2	0.0000	etd	FTMS + c ESI d Full ms2 583.2987@etd121.47 [100.0000-1177.0000]
0	559	27.524			2	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 583.2987@etd121.47 583.2987@hcd30.00 [100.0000-1177.0000]
0	560	27.524			2	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 583.2987@etd121.47 583.2987@cid30.00 [100.0000-1177.0000]
0	561	0.240			0	-1.0000		FTMS + p ESI Full ms [350.0000-2000.0000]
0	562	0.386			3	0.0000	hcd	FTMS + c ESI d Full ms2 432.8997@hcd30.00 [100.0000-1309.0000]
0	563	0.417			3	0.0000	hcd	FTMS + c ESI d Full ms2 433.9021@hcd30.00 [100.0000-1312.0000]
0	564	6.821			2	0.0000	hcd	FTMS + c ESI d Full ms2 648.8460@hcd30.00 [100.0000-1308.0000]
0	565	0.370			3	0.0000	etd	FTMS + c ESI d Full ms2 432.8997@etd53.99 [100.0000-1309.0000]
0	566	0.350			3	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 432.8997@etd53.99 432.8997@hcd30.00 [100.0000-1309.0000]
0	567	0.350			3	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 432.8997@etd53.99 432.8997@cid30.00 [100.0000-1309.0000]
0	568	0.389			3	0.0000	etd	FTMS + c ESI d Full ms2 433.9021@etd53.99 [100.0000-1312.0000]
0	569	0.359			3	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 433.9021@etd53.99 433.9021@hcd30.00 [100.0000-1312.0000]
0	570	0.359			3	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 433.9021@etd53.99 433.9021@cid30.00 [100.0000-1312.0000]
0	571	7.827			2	0.0000	etd	FTMS + c ESI d Full ms2 648.8460@etd121.47 [100.0000-1308.0000]
0	572	7.211			2	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 648.8460@etd121.47 648.8460@hcd30.00 [100.0000-1308.0000]
0	573	7.211			2	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 648.8460@etd121.47 648.8460@cid30.00 [100.0000-1308.0000]
0	574	10.779			2	0.0000	hcd	FTMS + c ESI d Full ms2 649.8486@hcd30.00 [100.0000-1310.0000]
0	575	27.524			2	0.0000	hcd	FTMS + c ESI d Full ms2 583.2988@hcd30.00 [100.0000-1177.0000]
0	576	9.824			2	0.0000	etd	FTMS + c ESI d Full ms2 649.8486@etd121.47 [100.0000-1310.0000]
0	577	7.579			2	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 649.8486@etd121.47 649.8486@hcd30.00 [100.0000-1310.0000]
0	578	7.579			2	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 649.8486@etd121.47 649.8486@cid30.00 [100.0000-1310.0000]
0	579	42.830			2	0.0000	etd	FTMS + c ESI d Full ms2 583.2988@etd121.47 [100.0000-1177.0000]
0	580	34.704			2	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 583.2988@etd121.47 583.2988@hcd30.00 [100.0000-1177.0000]
0	581	34.704			2	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 583.2988@etd121.47 583.2988@cid30.00 [100.0000-1177.0000]
0	582	0.262			0	-1.0000		FTMS + p ESI Full ms [350.0000-2000.0000]
0	583	0.350			3	0.0000	hcd	FTMS + c ESI d Full ms2 432.8998@hcd30.00 [100.0000-1309.0000]
0	584	0.359			3	0.0000	hcd	FTMS + c ESI d Full ms2 433.9022@hcd30.00 [100.0000-1312.0000]
0	585	7.211			2	0.0000	hcd	FTMS + c ESI d Full ms2 648.8462@hcd30.00 [100.0000-1308.0000]
0	586	0.372			3	0.0000	etd	FTMS + c ESI d Full ms2 432.8998@etd53.99 [100.0000-1309.0000]
0	587	0.352			3	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 432.8998@etd53.99 432.8998@hcd30.00 [100.0000-1309.0000]
0	588	0.352			3	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 432.8998@etd53.99 432.8998@cid30.00 [100.0000-1309.0000]
0	589	0.419			3	0.0000	etd	FTMS + c ESI d Full ms2 433.9022@etd53.99 [100.0000-1312.0000]
0	590	0.377			3	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 433.9022@etd53.99 433.9022@hcd30.00 [100.0000-1312.0000]
0	591	0.377			3	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 433.9022@etd53.99 433.9022@cid30.00 [100.0000-1312.0000]
0	592	8.068			2	0.0000	etd	FTMS + c ESI d Full ms2 648.8462@etd121.47 [100.0000-1308.0000]
0	593	7.432			2	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 648.8462@etd121.47 648.8462@hcd30.00 [100.0000-1308.0000]
0	594	7.432			2	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 648.8462@etd121.47 648.8462@cid30.00 [100.0000-1308.0000]
0	595	20.941			2	0.0000	hcd	FTMS + c ESI d Full ms2 513.2820@hcd30.00 [100.0000-1037.0000]
0	596	7.584			2	0.0000	hcd	FTMS + c ESI d Full ms2 649.8491@hcd30.00 [100.0000-1310.0000]
0	597	25.438			2	0.0000	etd	FTMS + c ESI d Full ms2 513.2820@etd121.47 [100.0000-1037.0000]
0	598	22.321			2	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 513.2820@etd121.47 513.2820@hcd30.00 [100.0000-1037.0000]
0	599	22.321			2	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 513.2820@etd121.47 513.2820@cid30.00 [100.0000-1037.0000]
0	600	8.386			2	0.0000	etd	FTMS + c ESI d Full ms2 649.8491@etd121.47 [100.0000-1310.0000]
0	601	7.564			2	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 649.8491@etd121.47 649.8491@hcd30.00 [100.0000-1310.0000]
0	602	7.564			2	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 649.8491@etd121.47 649.8491@cid30.00 [100.0000-1310.0000]
0	603	0.256			0	-1.0000		FTMS + p ESI Full ms [350.0000-2000.0000]
0	604	0.352			3	0.0000	hcd	FTMS + c ESI d Full ms2 432.8999@hcd30.00 [100.0000-1309.0000]
0	605	0.377			3	0.0000	hcd	FTMS + c ESI d Full ms2 433.9021@hcd30.00 [100.0000-1312.0000]
0	606	7.432			2	0.0000	hcd	FTMS + c ESI d Full ms2 648.8461@hcd30.00 [100.0000-1308.0000]
0	607	0.385			3	0.0000	etd	FTMS + c ESI d Full ms2 432.8999@etd53.99 [100.0000-1309.0000]
0	608	0.365			3	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 432.8999@etd53.99 432.8999@hcd30.00 [100.0000-1309.0000]
0	609	0.365			3	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 432.8999@etd53.99 432.8999@cid30.00 [100.0000-1309.0000]
0	610	0.430			3	0.0000	etd	FTMS + c ESI d Full ms2 433.9021@etd53.99 [100.0000-1312.0000]
0	611	0.382			3	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 433.9021@etd53.99 433.9021@hcd30.00 [100.0000-1312.0000]
0	612	0.382			3	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 433.9021@etd53.99 433.9021@cid30.00 [100.0000-1312.0000]
0	613	8.257			2	0.0000	etd	FTMS + c ESI d Full ms2 648.8461@etd121.47 [100.0000-1308.0000]
0	614	7.602			2	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 648.8461@etd121.47 648.8461@hcd30.00 [100.0000-1308.0000]
0	615	7.602			2	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 648.8461@etd121.47 648.8461@cid30.00 [100.0000-1308.0000]
0	616	22.322			2	0.0000	hcd	FTMS + c ESI d Full ms2 513.2820@hcd30.00 [100.0000-1037.0000]
0	617	7.564			2	0.0000	hcd	FTMS + c ESI d Full ms2 649.8490@hcd30.00 [100.0000-1310.0000]
0	618	21.013			2	0.0000	etd	FTMS + c ESI d Full ms2 513.2820@etd121.47 [100.0000-1037.0000]
0	619	18.568			2	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 513.2820@etd121.47 513.2820@hcd30.00 [100.0000-1037.0000]
0	620	18.568			2	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 513.2820@etd121.47 513.2820@cid30.00 [100.0000-1037.0000]
0	621	10.432			2	0.0000	etd	FTMS + c ESI d Full ms2 649.8490@etd121.47 [100.0000-1310.0000]
0	622	9.543			2	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 649.8490@etd121.47 649.8490@hcd30.00 [100.0000-1310.0000]
0	623	9.543			2	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 649.8490@etd121.47 649.8490@cid30.00 [100.0000-1310.0000]
0	624	0.306			0	-1.0000		FTMS + p ESI Full ms [350.0000-2000.0000]
0	625	0.365			3	0.0000	hcd	FTMS + c ESI d Full ms2 432.8997@hcd30.00 [100.0000-1309.0000]
0	626	0.382			3	0.0000	hcd	FTMS + c ESI d Full ms2 433.9021@hcd30.00 [100.0000-1312.0000]
0	627	7.602			2	0.0000	hcd	FTMS + c ESI d Full ms2 648.8459@hcd30.00 [100.0000-1308.0000]
0	628	0.424			3	0.0000	etd	FTMS + c ESI d Full ms2 432.8997@etd53.99 [100.0000-1309.0000]
0	629	0.402			3	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 432.8997@etd53.99 432.8997@hcd30.00 [100.0000-1309.0000]
0	630	0.402			3	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 432.8997@etd53.99 432.8997@cid30.00 [100.0000-1309.0000]
0	631	0.485			3	0.0000	etd	FTMS + c ESI d Full ms2 433.9021@etd53.99 [100.0000-1312.0000]
0	632	0.431			3	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 433.9021@etd53.99 433.9021@hcd30.00 [100.0000-1312.0000]
0	633	0.431			3	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 433.9021@etd53.99 433.9021@cid30.00 [100.0000-1312.0000]
0	634	9.550			2	0.0000	etd	FTMS + c ESI d Full ms2 648.8459@etd121.47 [100.0000-1308.0000]
0	635	8.654			2	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 648.8459@etd121.47 648.8459@hcd30.00 [100.0000-1308.0000]
0	636	8.654			2	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 648.8459@etd121.47 648.8459@cid30.00 [100.0000-1308.0000]
0	637	9.543			2	0.0000	hcd	FTMS + c ESI d Full ms2 649.8488@hcd30.00 [100.0000-1310.0000]
0	638	29.354			2	0.0000	hcd	FTMS + c ESI d Full ms2 583.2983@hcd30.00 [100.0000-1177.0000]
0	639	15.364			2	0.0000	etd	FTMS + c ESI d Full ms2 649.8488@etd121.47 [100.0000-1310.0000]
0	640	14.132			2	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 649.8488@etd121.47 649.8488@hcd30.00 [100.0000-1310.0000]
0	641	14.132			2	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 649.8488@etd121.47 649.8488@cid30.00 [100.0000-1310.0000]
0	642	37.489			2	0.0000	etd	FTMS + c ESI d Full ms2 583.2983@etd121.47 [100.0000-1177.0000]
0	643	34.261			2	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 583.2983@etd121.47 583.2983@hcd30.00 [100.0000-1177.0000]
0	644	34.261			2	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 583.2983@etd121.47 583.2983@cid30.00 [100.0000-1177.0000]
0	645	0.257			0	-1.0000		FTMS + p ESI Full ms [350.0000-2000.0000]
0	646	0.402			3	0.0000	hcd	FTMS + c ESI d Full ms2 432.8997@hcd30.00 [100.0000-1309.0000]
0	647	0.431			3	0.0000	hcd	FTMS + c ESI d Full ms2 433.9021@hcd30.00 [100.0000-1312.0000]
0	648	8.654			2	0.0000	hcd	FTMS + c ESI d Full ms2 648.8459@hcd30.00 [100.0000-1308.0000]
0	649	0.390			3	0.0000	etd	FTMS + c ESI d Full ms2 432.8997@etd53.99 [100.0000-1309.0000]
0	650	0.369			3	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 432.8997@etd53.99 432.8997@hcd30.00 [100.0000-1309.0000]
0	651	0.369			3	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 432.8997@etd53.99 432.8997@cid30.00 [100.0000-1309.0000]
0	652	0.444			3	0.0000	etd	FTMS + c ESI d Full ms2 433.9021@etd53.99 [100.0000-1312.0000]
0	653	0.399			3	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 433.9021@etd53.99 433.9021@hcd30.00 [100.0000-1312.0000]
0	654	0.399			3	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 433.9021@etd53.99 433.9021@cid30.00 [100.0000-1312.0000]
0	655	9.427			2	0.0000	etd	FTMS + c ESI d Full ms2 648.8459@etd121.47 [100.0000-1308.0000]
0	656	8.618			2	0.0000	sa_hcd	FTMS + c ESI d sa Full ms2 648.8459@etd121.47 648.8459@hcd30.00 [100.0000-1308.0000]
0	657	8.618			2	0.0000	sa_cid	FTMS + c ESI d sa Full ms2 648.8459@etd121.47 648.8459@cid30.00 [100.0000-1308.0000]
0	658	23.415			2	0.0000	hcd	FTMS + c ESI d Full ms2 513.2820@hcd30.00 [100.0000-1037.0000]
0	659	34.260			2	0.0000	hcd	FTMS + c ESI d Full ms2 583.2986@hcd30.00 [100.0000-1177.0000]
